from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
18,18,,,246094824609513+1539418+1,246094824609513+1543571+1,1,
18,18,,,246096224610002+1539418+1,246096224610002+1543571+1,1,
18,18,,,246089224608954+1539484+1,246089224608954+1543622+1,1,
18,18,,,246089624608965+1539485+1,246089624608965+1543623+1,1,
18,18,,,246093424609373+1539487+1,246093424609373+1543625+1,1,
18,18,,,246093424609374+1539487+1,246093424609374+1543625+1,1,
18,18,,,246094824609512+1539487+1,246094824609512+1543625+1,1,
18,18,,,246095524609582+1539493+1,246095524609582+1543633+1,1,
18,18,,,246088924609035+1539537+1,246088924609105+1543723+1,1,
18,18,,,246089224609162+1539538+1,246089924609012+1543725+1,1,
18,18,,,246089224609162+1539538+1,246090624609082+1543724+1,1,
18,18,,,246092724610004+1539543+1,246096224610004+1543724+1,1,
18,18,,,246089224609162+1539548+0,246089224608952+1543794+0,1,
18,18,,,246089224609163+1539548+0,246090624609083+1543797+0,1,
18,18,,,246089224609162+1539548+0,246091324609152+1543798+0,1,
18,18,,,246089224609163+1539548+0,246091324609153+1543798+0,1,
18,18,,,246092724610002+1539552+0,246092824609302+1543798+0,1,
18,18,,,246092724610003+1539552+0,246094824609513+1543797+0,1,
18,18,,,246092424609315+1539553+0,246092424609245+1543801+0,1,
18,18,,,246092424609315+1539553+0,246093124609315+1543793+0,1,
18,18,,,246094524609525+1539555+0,246095224609525+1543793+0,1,
18,18,,,246095924610015+1539556+0,246095924610015+1543803+0,1,
18,18,,,246088924608895+1539280+0,246088924608895+1543364+1,1,
18,18,,,246089224608951+1539281+0,246089224608951+1543365+1,1,
18,18,,,246090224609024+1539281+0,246090224609024+1543365+1,1,
18,18,,,246090624609081+1539284+0,246090624609081+1543365+1,1,
18,18,,,246092124609232+1539284+0,246092124609232+1543365+1,1,
18,18,,,246094224609442+1539285+0,246094224609442+1543368+1,1,
18,18,,,246095524609582+1539291+0,246095524609582+1543375+1,1,
18,18,,,246088924609035+1539415+1,246088924608895+1543567+1,1,
18,18,,,246088924609035+1539415+1,246089624608965+1543569+1,1,
18,18,,,246092124609234+1539418+1,246092124609234+1543571+1,1,
18,18,,,246096224610004+1539418+1,246096224610004+1543571+1,1,
18,18,,,246092824609303+1539419+1,246092824609303+1543572+1,1,
18,18,,,246094224609442+1539419+1,246094224609442+1543572+1,1,
18,18,,,246089224608951+1539484+1,246089224608951+1543622+1,1,
18,18,,,246092124609234+1539487+1,246092124609234+1543625+1,1,
18,18,,,246093424609372+1539487+1,246093424609372+1543625+1,1,
18,18,,,246094224609442+1539488+1,246094224609442+1543626+1,1,
18,18,,,246092424609315+1539492+1,246092424609315+1543630+1,1,
18,18,,,246095524609581+1539493+1,246095524609581+1543633+1,1,
18,18,,,246095524609583+1539493+1,246095524609583+1543633+1,1,
18,18,,,246089224609163+1539538+1,246090624609083+1543724+1,1,
18,18,,,246092124609233+1539541+1,246092124609233+1543724+1,1,
18,18,,,246092724610001+1539543+1,246092724609271+1543724+1,1,
18,18,,,246092724610001+1539543+1,246093424609371+1543724+1,1,
18,18,,,246092724610002+1539543+1,246095524609582+1543731+1,1,
18,18,,,246092124609234+1539552+0,246092124609234+1543797+0,1,
18,18,,,246092724610002+1539552+0,246093424609372+1543797+0,1,
18,18,,,246092724610004+1539552+0,246094224609444+1543798+0,1,
131,131,,,246090324609035+1536092+1,246090324609035+1536554+1,1,
131,131,,,246089224608953+1536093+1,246089224608953+1536555+1,1,
131,131,,,246093424609374+1536096+1,246093424609374+1536558+1,1,
131,131,,,246094824609511+1536096+1,246094824609511+1536558+1,1,
131,131,,,246096224610002+1536096+1,246096224610002+1536558+1,1,
131,131,,,246091324609142+1536097+1,246091324609142+1536559+1,1,
131,131,,,246091524609153+1536099+1,246091524609153+1536561+1,1,
131,131,,,246092424609315+1536101+1,246092424609245+1536560+1,1,
131,131,,,246093824609385+1536102+1,246093824609385+1536564+1,1,
131,131,,,246091624609164+1536096+1,246091624609164+1536558+1,1,
131,131,,,246093424609371+1536096+1,246093424609371+1536558+1,1,
131,131,,,246094824609514+1536096+1,246094824609514+1536558+1,1,
131,131,,,246092824609304+1536097+1,246092824609304+1536559+1,1,
131,131,,,246094224609444+1536097+1,246094224609444+1536559+1,1,
131,131,,,246092424609315+1536101+1,246093124609315+1536563+1,1,
131,131,,,246095524609581+1536104+1,246095524609581+1536565+1,1,
131,131,,,246088924608895+1536092+1,246088924608895+1536554+1,1,
131,131,,,246089224608954+1536093+1,246089224608954+1536555+1,1,
131,131,,,246089624608965+1536094+1,246089624608965+1536556+1,1,
131,131,,,246089924609012+1536095+1,246089924609012+1536557+1,1,
131,131,,,246096224610003+1536096+1,246096224610003+1536558+1,1,
131,131,,,246091324609141+1536097+1,246091324609141+1536559+1,1,
131,131,,,246091024609105+1536098+1,246091024609105+1536560+1,1,
131,131,,,246095524609582+1536104+1,246095524609582+1536565+1,1,
131,131,,,246095524609583+1536104+1,246095524609583+1536565+1,1,
131,131,,,246089224608951+1536093+1,246089224608951+1536555+1,1,
131,131,,,246089924609011+1536095+1,246089924609011+1536557+1,1,
131,131,,,246089924609013+1536095+1,246089924609013+1536557+1,1,
131,131,,,246092724609271+1536096+1,246092724609271+1536558+1,1,
131,131,,,246094824609512+1536096+1,246094824609512+1536558+1,1,
131,131,,,246090924609094+1536097+1,246090924609094+1536559+1,1,
131,131,,,246092824609303+1536097+1,246092824609303+1536559+1,1,
131,131,,,246091724609175+1536100+1,246091724609175+1536562+1,1,
131,131,,,246094524609525+1536103+1,246094524609455+1536560+1,1,
131,131,,,246095524609584+1536104+1,246095524609584+1536565+1,1,
131,131,,,246089224608952+1536093+1,246089224608952+1536555+1,1,
131,131,,,246090224609024+1536093+1,246090224609024+1536555+1,1,
131,131,,,246090624609083+1536096+1,246090624609083+1536558+1,1,
131,131,,,246093424609372+1536096+1,246093424609372+1536558+1,1,
131,131,,,246094124609411+1536096+1,246094124609411+1536558+1,1,
131,131,,,246094224609442+1536097+1,246094224609442+1536559+1,1,
131,131,,,246090624609081+1536096+1,246090624609081+1536558+1,1,
131,131,,,246092124609232+1536096+1,246092124609232+1536558+1,1,
131,131,,,246092124609234+1536096+1,246092124609234+1536558+1,1,
131,131,,,246094824609513+1536096+1,246094824609513+1536558+1,1,
131,131,,,246090624609082+1536096+1,246090624609082+1536558+1,1,
131,131,,,246093424609373+1536096+1,246093424609373+1536558+1,1,
131,131,,,246096224610004+1536096+1,246096224610004+1536558+1,1,
131,131,,,246092824609302+1536097+1,246092824609302+1536559+1,1,
131,131,,,246094224609443+1536097+1,246094224609443+1536559+1,1,
131,131,,,246095924610015+1536105+1,246095924610015+1536566+1,1,
131,131,,,246092124609233+1536096+1,246092124609233+1536558+1,1,
131,131,,,246096224610001+1536096+1,246096224610001+1536558+1,1,
131,131,,,246094524609525+1536103+1,246095224609525+1536563+1,1,
76,76,,,246092124609232+1541777+0,246092124609232+1547864+0,1,
76,76,,,246089224609021+1542544+0,246089224608951+1547984+0,1,
76,76,,,246089224609024+1542544+0,246089224608954+1547984+0,1,
76,76,,,246089224609021+1542544+0,246089924609011+1547985+0,1,
76,76,,,246090624609162+1542545+0,246091324609142+1547988+0,1,
76,76,,,246092724610002+1542546+0,246093424609372+1547987+0,1,
76,76,,,246092724610004+1542546+0,246093424609374+1547987+0,1,
76,76,,,246092724610002+1542546+0,246095524609582+1547992+0,1,
76,76,,,246092424609315+1542547+0,246092424609315+1547990+0,1,
76,76,,,246089224609023+1542605+0,246089224608953+1547995+0,1,
76,76,,,246089224609023+1542605+0,246089924609013+1547997+0,1,
76,76,,,246090624609161+1542606+0,246090624609081+1547999+0,1,
76,76,,,246090624609162+1542606+0,246090624609082+1547999+0,1,
76,76,,,246090624609164+1542606+0,246090924609094+1548000+0,1,
76,76,,,246092724610002+1542607+0,246093424609372+1547999+0,1,
76,76,,,246092724610003+1542607+0,246093424609373+1547999+0,1,
76,76,,,246092724610002+1542607+0,246094224609442+1548002+0,1,
76,76,,,246090224609024+1542632+0,246090224609024+1548013+0,1,
76,76,,,246090624609081+1542634+0,246090624609081+1548014+0,1,
76,76,,,246091624609164+1542634+0,246091624609164+1548014+0,1,
76,76,,,246096224610002+1542634+0,246096224610002+1548014+0,1,
76,76,,,246096224610003+1542634+0,246096224610003+1548014+0,1,
76,76,,,246094224609442+1542635+0,246094224609442+1548015+0,1,
76,76,,,246095224609525+1542638+0,246095224609525+1548019+0,1,
76,76,,,246091224609127+1546271+0,246091224609127+1545915+0,1,
76,76,,,246092624609967+1546288+0,246092624609267+1545929+0,1,
76,76,,,246100224610026+1546289+0,246096024610026+1545928+0,1,
76,76,,,246091924609197+1546301+0,246091924609197+1545949+0,1,
76,76,,,246100224610026+1546305+0,246100224610026+1545955+0,1,
76,76,,,246089024609956+1546311+0,246093224609536+1545971+0,1,
76,76,,,246091924609201+1546314+0,246092024609201+1545970+0,1,
76,76,,,246092624609477+1546315+0,246092624609267+1545968+0,1,
76,76,,,246089024609956+1546331+0,246093224609396+1549811+0,1,
76,76,,,246092024609201+1546335+0,246092024609201+1549810+0,1,
76,76,,,246089924609011+1542686+0,246089924609021+1548024+0,1,
76,76,,,246093424609373+1542687+0,246092724610003+1548025+0,1,
76,76,,,246094824609513+1542687+0,246092724610003+1548025+0,1,
76,76,,,246092824609304+1542688+0,246092724610004+1548025+0,1,
76,76,,,246089024609956+1546350+0,246089724609046+1545994+0,1,
76,76,,,246089024609956+1546370+0,246092524609256+1546012+0,1,
76,76,,,246089024609956+1546370+0,246094624609466+1546019+0,1,
76,76,,,246092624609967+1546393+0,246092624609267+1546037+0,1,
76,76,,,246089024609956+1546402+0,246093224609396+1546058+0,1,
76,76,,,246089124609057+1546403+0,246089124608917+1546050+0,1,
76,76,,,246089024609956+1549856+0,246093224609536+1549824+0,1,
76,76,,,246088924608895+1542742+0,246088924608895+1548030+0,1,
76,76,,,246089224608951+1542743+0,246089224608951+1548031+0,1,
76,76,,,246093424609372+1542746+0,246093424609372+1548035+0,1,
76,76,,,246096224610001+1542746+0,246096224610001+1548035+0,1,
76,76,,,246091724609175+1542750+0,246091724609175+1548039+0,1,
76,76,,,246095524609584+1542754+0,246095524609584+1548042+0,1,
76,76,,,246089224608952+1542784+0,246089224608952+1548044+0,1,
76,76,,,246089924609013+1542785+0,246089924609013+1548045+0,1,
76,76,,,246092124609232+1542786+0,246092124609232+1548047+0,1,
76,76,,,246093424609371+1542786+0,246093424609371+1548047+0,1,
76,76,,,246091324609142+1542787+0,246091324609142+1548048+0,1,
76,76,,,246094224609442+1542787+0,246094224609442+1548048+0,1,
76,76,,,246094224609444+1542787+0,246094224609444+1548048+0,1,
76,76,,,246095524609582+1542792+0,246095524609582+1548053+0,1,
76,76,,,246091924609201+1546419+0,246092024609201+1546077+0,1,
76,76,,,246091924609201+1546442+0,246092024609201+1546091+0,1,
76,76,,,246092624609967+1546443+0,246092624609267+1546089+0,1,
76,76,,,246089124608917+1546459+0,246089124608917+1546102+0,1,
76,76,,,246089124609057+1546482+0,246090524609057+1546122+0,1,
76,76,,,246089024609956+1546501+0,246093224609536+1546142+0,1,
76,76,,,246100224610026+1546508+0,246096024610026+1546138+0,1,
76,76,,,246092624609267+1549869+0,246092624609267+1549833+0,1,
76,76,,,246091824609186+1549870+0,246091124609256+1549832+0,1,
76,76,,,246095324609956+1549873+0,246093224609536+1549836+0,1,
76,76,,,246100224610026+1549876+0,246100224610026+1549839+0,1,
76,76,,,246089724609046+1549888+0,246089724609046+1548072+0,1,
76,76,,,246091124609256+1549890+0,246091124609256+1548074+0,1,
76,76,,,246088924608895+1542843+0,246088924608895+1548055+0,1,
76,76,,,246089224608953+1542844+0,246089224608953+1548056+0,1,
76,76,,,246089924609013+1542846+0,246089924609013+1548058+0,1,
76,76,,,246090624609081+1542847+0,246090624609081+1548060+0,1,
76,76,,,246096224610001+1542847+0,246096224610001+1548060+0,1,
76,76,,,246089024609956+1546555+0,246096024610026+1546202+0,1,
76,76,,,246095424609967+1546561+0,246093324609967+1546207+0,1,
76,76,,,246089024609956+1546588+0,246091124609256+1548085+0,1,
76,76,,,246092724610001+1541253+1,246096224610001+1540010+1,1,
76,76,,,246091624609164+1542076+0,246091624609164+1547888+0,1,
76,76,,,246091724609175+1542080+0,246091724609175+1547892+0,1,
76,76,,,246092124609232+1542081+0,246092124609232+1547893+0,1,
76,76,,,246094824609511+1542081+0,246094824609511+1547893+0,1,
76,76,,,246096224610002+1542081+0,246096224610002+1547893+0,1,
76,76,,,246094224609444+1542083+0,246094224609444+1547895+0,1,
76,76,,,246092124609234+1540710+0,246092124609234+1547677+0,1,
76,76,,,246092724609271+1540710+0,246092724609271+1547677+0,1,
76,76,,,246093424609373+1540710+0,246093424609373+1547677+0,1,
76,76,,,246094224609443+1540712+0,246094224609443+1547678+0,1,
76,76,,,246095224609525+1540713+0,246094524609525+1547682+0,1,
76,76,,,246095524609583+1540715+0,246095524609583+1547684+0,1,
76,76,,,246095924610015+1540716+0,246095924610015+1547685+0,1,
76,76,,,246096224610002+1540729+0,246092724610002+1547741+1,1,
76,76,,,246091024609105+1540731+0,246091024609105+1547742+1,1,
76,76,,,246090324609035+1540743+1,246090324609035+1547577+1,1,
76,76,,,246089924609013+1540746+1,246089924609023+1547580+1,1,
76,76,,,246094124609411+1540747+1,246092724610001+1547581+1,1,
76,76,,,246096224610003+1540747+1,246092724610003+1547581+1,1,
76,76,,,246090624609082+1540784+1,246089224609162+1539719+1,1,
76,76,,,246092124609234+1540784+1,246092124609234+1539719+1,1,
76,76,,,246094824609512+1540784+1,246092724610002+1539719+1,1,
76,76,,,246096224610004+1540784+1,246092724610004+1539719+1,1,
76,76,,,246094224609442+1540785+1,246092724610002+1547613+1,1,
76,76,,,246092824609304+1540785+1,246092724610004+1539719+1,1,
76,76,,,246094224609442+1540785+1,246092724610002+1539719+1,1,
76,76,,,246095524609583+1540791+1,246092724610003+1539719+1,1,
76,76,,,246090224609024+1542203+0,246090224609024+1547918+0,1,
76,76,,,246089924609013+1542205+0,246089924609013+1547917+0,1,
76,76,,,246091324609142+1542207+0,246091324609142+1547920+0,1,
76,76,,,246093424609372+1542211+0,246093424609372+1547924+0,1,
76,76,,,246094824609513+1542211+0,246094824609513+1547924+0,1,
76,76,,,246092824609303+1542213+0,246092824609303+1547926+0,1,
76,76,,,246094524609525+1542215+0,246095224609525+1547927+0,1,
76,76,,,246095524609581+1542216+0,246095524609581+1547929+0,1,
76,76,,,246089224608954+1542230+0,246089224608954+1547932+0,1,
76,76,,,246089924609011+1542232+0,246089924609011+1547934+0,1,
76,76,,,246092124609233+1542238+0,246092124609233+1547937+0,1,
76,76,,,246092724609271+1542238+0,246092724609271+1547937+0,1,
76,76,,,246095524609581+1542243+0,246095524609581+1547945+0,1,
76,76,,,246095524609583+1542243+0,246095524609583+1547945+0,1,
76,76,,,246090324609035+1542254+0,246090324609035+1547947+0,1,
76,76,,,246089224608952+1542255+0,246089224608952+1547948+0,1,
76,76,,,246089924609012+1542257+0,246089924609022+1547950+0,1,
76,76,,,246092124609234+1542263+0,246092124609234+1547955+0,1,
76,76,,,246092724609271+1542263+0,246092724610001+1547955+0,1,
76,76,,,246093424609374+1542263+0,246092724610004+1547955+0,1,
76,76,,,246096224610001+1542263+0,246092724610001+1547955+0,1,
76,76,,,246095524609583+1542268+0,246092724610003+1547955+0,1,
76,76,,,246095524609584+1542268+0,246092724610004+1547955+0,1,
76,76,,,246090324609035+1542290+0,246090324609035+1547686+0,1,
76,76,,,246093824609385+1540889+1,246093824609385+1539295+1,1,
76,76,,,246090624609081+1541510+0,246090624609081+1547809+0,1,
76,76,,,246092724609271+1541510+0,246092724609271+1547809+0,1,
76,76,,,246096224610004+1541510+0,246096224610004+1547809+0,1,
76,76,,,246089924609011+1541543+0,246089924609011+1547821+0,1,
76,76,,,246090624609082+1541544+0,246090624609082+1547823+0,1,
76,76,,,246092724609271+1541544+0,246092724609271+1547823+0,1,
76,76,,,246094224609444+1541545+0,246094224609444+1547824+0,1,
76,76,,,246090624609082+1542294+0,246090624609082+1547691+0,1,
76,76,,,246091324609141+1542295+0,246091324609141+1547692+0,1,
76,76,,,246091324609142+1542295+0,246091324609142+1547692+0,1,
76,76,,,246091024609105+1542296+0,246091024609105+1547693+0,1,
76,76,,,246089224608953+1542316+0,246089224608953+1547701+0,1,
76,76,,,246090224609024+1542316+0,246090224609024+1547704+0,1,
76,76,,,246092124609233+1542318+0,246092124609233+1547705+0,1,
76,76,,,246093424609371+1542318+0,246093424609371+1547705+0,1,
76,76,,,246093424609372+1542318+0,246093424609372+1547705+0,1,
76,76,,,246093424609374+1542318+0,246093424609374+1547705+0,1,
76,76,,,246094824609511+1542318+0,246094824609511+1547705+0,1,
76,76,,,246090924609094+1542319+0,246090924609094+1547706+0,1,
76,76,,,246092424609315+1542321+0,246093124609315+1547711+0,1,
76,76,,,246089224609023+1541586+0,246089224608953+1547832+0,1,
76,76,,,246089224609022+1541586+0,246089924609022+1547834+0,1,
76,76,,,246092124609232+1541590+0,246092124609232+1547838+0,1,
76,76,,,246092124609234+1541590+0,246092124609234+1547838+0,1,
76,76,,,246092724610001+1541590+0,246092724610001+1547838+0,1,
76,76,,,246088924609035+1541619+0,246088924608895+1547842+0,1,
76,76,,,246091324609142+1541623+0,246091324609152+1547849+0,1,
76,76,,,246094824610003+1541627+0,246094824610003+1547852+0,1,
76,76,,,246092824609302+1541629+0,246092824609302+1547854+0,1,
76,76,,,246089224608953+1542393+0,246089224608953+1547961+0,1,
76,76,,,246089924609012+1542394+0,246089924609012+1547963+0,1,
76,76,,,246089924609013+1542394+0,246089924609013+1547963+0,1,
76,76,,,246092124609233+1542395+0,246092124609233+1547965+0,1,
76,76,,,246092724609271+1542395+0,246092724609271+1547965+0,1,
76,76,,,246090924609094+1542396+0,246090924609094+1547966+0,1,
76,76,,,246092824609304+1542396+0,246092824609304+1547966+0,1,
76,76,,,246094224609444+1542396+0,246094224609444+1547966+0,1,
76,76,,,246095524609583+1542401+0,246095524609583+1547972+0,1,
76,76,,,246094524609525+1542481+0,246094524609525+1547981+0,1,
76,76,,,246095524609583+1542482+0,246092724610003+1547978+0,1,
76,76,,,246090624609161+1541774+0,246090624609161+1547861+0,1,
76,76,,,246091024609105+1541775+0,246091024609105+1547862+0,1,
76,76,,,246092124609234+1541777+0,246092124609234+1547864+0,1,
76,76,,,246092724610003+1541777+0,246092724610003+1547864+0,1,
76,76,,,246092424609315+1541778+0,246092424609315+1547865+0,1,
76,76,,,246089224609022+1542544+0,246089224608952+1547984+0,1,
76,76,,,246092724610003+1542546+0,246092824609303+1547988+0,1,
76,76,,,246092724610001+1542546+0,246094824609511+1547987+0,1,
76,76,,,246092724610002+1542546+0,246094824609512+1547987+0,1,
76,76,,,246092724610003+1542546+0,246096224610003+1547987+0,1,
76,76,,,246092724610004+1542546+0,246096224610004+1547987+0,1,
76,76,,,246095924610015+1542550+0,246095924610015+1547993+0,1,
76,76,,,246089024609956+1546269+0,246093224609536+1545918+0,1,
76,76,,,246089224609022+1542605+0,246089224608952+1547995+0,1,
76,76,,,246089224609021+1542605+0,246089924609011+1547997+0,1,
76,76,,,246090624609162+1542606+0,246091324609142+1548002+0,1,
76,76,,,246092124609232+1542607+0,246092124609232+1547999+0,1,
76,76,,,246093824609385+1542609+0,246093824609385+1548006+0,1,
76,76,,,246095924610015+1542611+0,246095924610015+1548008+0,1,
76,76,,,246089924609011+1542633+0,246089924609011+1548012+0,1,
76,76,,,246090624609082+1542634+0,246090624609082+1548014+0,1,
76,76,,,246092824609303+1542635+0,246092824609303+1548015+0,1,
76,76,,,246092824609304+1542635+0,246092824609304+1548015+0,1,
76,76,,,246093124609315+1542638+0,246093124609315+1548019+0,1,
76,76,,,246091924609207+1546272+0,246091924609197+1545916+0,1,
76,76,,,246091924609201+1546272+0,246092024609201+1545917+0,1,
76,76,,,246092624609967+1546273+0,246092624609267+1545915+0,1,
76,76,,,246089124609057+1546297+0,246089124609057+1545944+0,1,
76,76,,,246091224609127+1546299+0,246091224609127+1545947+0,1,
76,76,,,246092524609956+1546303+0,246096024609956+1545951+0,1,
76,76,,,246092624609967+1546304+0,246093324609967+1545954+0,1,
76,76,,,246089024609956+1546311+0,246096024610026+1545967+0,1,
76,76,,,246089024609956+1546331+0,246089024608906+1549803+0,1,
76,76,,,246089124609057+1546332+0,246089124609057+1549804+0,1,
76,76,,,246089224608954+1542685+0,246089224608954+1548023+0,1,
76,76,,,246090624609081+1542687+0,246090624609161+1548025+0,1,
76,76,,,246091624609164+1542687+0,246090624609164+1548025+0,1,
76,76,,,246092124609233+1542687+0,246092124609233+1548025+0,1,
76,76,,,246094824609511+1542687+0,246092724610001+1548025+0,1,
76,76,,,246094224609444+1542688+0,246092724610004+1548025+0,1,
76,76,,,246089024609956+1546350+0,246093224609536+1546000+0,1,
76,76,,,246089024609956+1546389+0,246089024608906+1546031+0,1,
76,76,,,246089124609057+1546390+0,246090524609057+1546035+0,1,
76,76,,,246091924609201+1546392+0,246092024609201+1546039+0,1,
76,76,,,246089024609956+1546402+0,246089724609046+1546051+0,1,
76,76,,,246089024609956+1546402+0,246094624609466+1546060+0,1,
76,76,,,246089024609956+1546416+0,246089024608906+1546070+0,1,
76,76,,,246090324609035+1542742+0,246090324609035+1548030+0,1,
76,76,,,246091324609141+1542747+0,246091324609141+1548036+0,1,
76,76,,,246092824609302+1542747+0,246092824609302+1548036+0,1,
76,76,,,246094224609444+1542747+0,246094224609444+1548036+0,1,
76,76,,,246091024609105+1542748+0,246091024609105+1548037+0,1,
76,76,,,246093124609315+1542752+0,246092424609315+1548040+0,1,
76,76,,,246090624609081+1542786+0,246090624609081+1548047+0,1,
76,76,,,246090624609083+1542786+0,246090624609083+1548047+0,1,
76,76,,,246094824609512+1542786+0,246094824609512+1548047+0,1,
76,76,,,246094824609513+1542786+0,246094824609513+1548047+0,1,
76,76,,,246096224610003+1542786+0,246096224610003+1548047+0,1,
76,76,,,246092824609302+1542787+0,246092824609302+1548048+0,1,
76,76,,,246095924610015+1542793+0,246095924610015+1548054+0,1,
76,76,,,246091224609127+1546418+0,246091224609127+1546075+0,1,
76,76,,,246089124609057+1546440+0,246089824609057+1546087+0,1,
76,76,,,246095424609967+1546465+0,246093324609967+1546111+0,1,
76,76,,,246089024609956+1546481+0,246093224609536+1546127+0,1,
76,76,,,246091224609127+1546483+0,246091224609127+1546124+0,1,
76,76,,,246093224609396+1549873+0,246093224609536+1549836+0,1,
76,76,,,246093324609967+1549874+0,246093324609967+1549837+0,1,
76,76,,,246089024608906+1549886+0,246089024608906+1548070+0,1,
76,76,,,246089924609011+1542846+0,246089924609011+1548058+0,1,
76,76,,,246093424609372+1542847+0,246093424609372+1548060+0,1,
76,76,,,246092824609304+1542848+0,246092824609304+1548061+0,1,
76,76,,,246094224609442+1542848+0,246094224609442+1548061+0,1,
76,76,,,246091524609153+1542850+0,246091524609153+1548063+0,1,
76,76,,,246095524609581+1542850+0,246095524609581+1548068+0,1,
76,76,,,246094524609525+1542854+0,246095224609525+1548066+0,1,
76,76,,,246089024609956+1546555+0,246089724609046+1546200+0,1,
76,76,,,246089024609956+1546588+0,246093224609536+1548089+0,1,
76,76,,,246089024609956+1546588+0,246096024610026+1548085+0,1,
76,76,,,246091224609127+1546590+0,246091224609127+1548086+0,1,
76,76,,,246089924609011+1541249+1,246089924609011+1540009+1,1,
76,76,,,246089924609012+1541249+1,246089924609012+1540009+1,1,
76,76,,,246089924609013+1541249+1,246089924609013+1540009+1,1,
76,76,,,246092724610003+1541253+1,246093424609373+1540010+1,1,
76,76,,,246092724610001+1541253+1,246094124609411+1540010+1,1,
76,76,,,246089224608954+1542074+0,246089224608954+1547884+0,1,
76,76,,,246092124609234+1542081+0,246092124609234+1547893+0,1,
76,76,,,246093424609372+1542081+0,246093424609372+1547893+0,1,
76,76,,,246094124609411+1542081+0,246094124609411+1547893+0,1,
76,76,,,246096224610004+1542081+0,246096224610004+1547893+0,1,
76,76,,,246095924610015+1542087+0,246095924610015+1547899+0,1,
76,76,,,246092124609232+1540710+0,246092124609232+1547677+0,1,
76,76,,,246093424609371+1540710+0,246093424609371+1547677+0,1,
76,76,,,246093424609374+1540710+0,246093424609374+1547677+0,1,
76,76,,,246094824609513+1540710+0,246094824609513+1547677+0,1,
76,76,,,246088924609035+1540726+0,246089624608965+1547739+1,1,
76,76,,,246089224608952+1540727+0,246089224608952+1547738+1,1,
76,76,,,246090224609024+1540727+0,246089924609024+1547740+1,1,
76,76,,,246091624609164+1540729+0,246090624609164+1547741+1,1,
76,76,,,246092824609303+1540730+0,246092724610003+1547741+1,1,
76,76,,,246094224609442+1540730+0,246092724610002+1547741+1,1,
76,76,,,246091724609175+1540732+0,246091724609175+1547743+1,1,
76,76,,,246095524609584+1540736+0,246092724610004+1547741+1,1,
76,76,,,246089924609012+1540746+1,246089924609022+1547580+1,1,
76,76,,,246090624609081+1540747+1,246090624609161+1547581+1,1,
76,76,,,246091624609164+1540747+1,246090624609164+1547581+1,1,
76,76,,,246092124609232+1540747+1,246092124609232+1547581+1,1,
76,76,,,246094824609511+1540747+1,246092724610001+1547581+1,1,
76,76,,,246088924608895+1540780+1,246088924609105+1539718+1,1,
76,76,,,246089224608951+1540781+1,246089224608951+1547610+1,1,
76,76,,,246089624609035+1540782+1,246088924609105+1539718+1,1,
76,76,,,246092124609232+1540784+1,246092124609232+1547613+1,1,
76,76,,,246096224610004+1540784+1,246092724610004+1547613+1,1,
76,76,,,246091624609164+1540784+1,246089224609164+1539719+1,1,
76,76,,,246092124609232+1540784+1,246092124609232+1539719+1,1,
76,76,,,246093424609373+1540784+1,246092724610003+1539719+1,1,
76,76,,,246094824609511+1540784+1,246092724610001+1539719+1,1,
76,76,,,246094824609514+1540784+1,246092724610004+1539719+1,1,
76,76,,,246092824609303+1540785+1,246092724610003+1539719+1,1,
76,76,,,246094224609444+1540785+1,246092724610004+1539719+1,1,
76,76,,,246095524609581+1540791+1,246092724610001+1547613+1,1,
76,76,,,246095524609584+1540791+1,246092724610004+1539719+1,1,
76,76,,,246092124609233+1542211+0,246092124609233+1547924+0,1,
76,76,,,246093424609373+1542211+0,246093424609373+1547924+0,1,
76,76,,,246093424609374+1542211+0,246093424609374+1547924+0,1,
76,76,,,246094824609514+1542211+0,246094824609514+1547924+0,1,
76,76,,,246092824609302+1542213+0,246092824609302+1547926+0,1,
76,76,,,246088924608895+1542229+0,246088924608895+1547931+0,1,
76,76,,,246090224609024+1542230+0,246090224609024+1547935+0,1,
76,76,,,246090624609083+1542233+0,246090624609083+1547937+0,1,
76,76,,,246092124609234+1542238+0,246092124609234+1547937+0,1,
76,76,,,246093424609373+1542238+0,246093424609373+1547937+0,1,
76,76,,,246094224609442+1542240+0,246094224609442+1547938+0,1,
76,76,,,246089224608954+1542255+0,246089224608954+1547948+0,1,
76,76,,,246091324609141+1542259+0,246091324609161+1547951+0,1,
76,76,,,246091524609153+1542261+0,246091524609153+1547953+0,1,
76,76,,,246093424609371+1542263+0,246092724610001+1547955+0,1,
76,76,,,246094824609512+1542263+0,246092724610002+1547955+0,1,
76,76,,,246095924610015+1542269+0,246095924610015+1547959+0,1,
76,76,,,246088924609035+1540880+1,246088924609105+1539293+1,1,
76,76,,,246091024609105+1540885+1,246088924609105+1539293+1,1,
76,76,,,246091324609141+1541511+0,246091324609141+1547810+0,1,
76,76,,,246092824609304+1541511+0,246092824609304+1547810+0,1,
76,76,,,246090224609024+1541542+0,246090224609024+1547822+0,1,
76,76,,,246092124609234+1541544+0,246092124609234+1547823+0,1,
76,76,,,246094824610003+1541544+0,246094824610003+1547823+0,1,
